"Page";"Grid";"ID";"LambertX";"LambertY";"Longitude";"Latitude"
"1";"16x16";"84";"181408,3143";"192769,68740";"4,81661710412980";"51,0442397078458"
"1";"16x16";"85";"180230,9857";"208701,71270";"4,80115464086657";"51,1875088193523"
"1";"16x16";"86";"179051,4841";"224634,06920";"4,78556579454286";"51,3307711459311"
"1";"16x16";"87";"177869,5885";"240566,94430";"4,76984622627864";"51,4740274477385"
"1";"16x16";"90";"199689,3693";"162077,73520";"5,07312448950648";"50,7670703037995"
"1";"16x16";"91";"198516,5764";"178011,72170";"5,05860104082341";"50,9104020873241"
"1";"16x16";"92";"197341,6173";"193945,64670";"5,04395773893914";"51,0537255886595"
"1";"16x16";"93";"196164,6595";"209879,92110";"5,02919592930975";"51,1970435602017"
"1";"16x16";"94";"194985,3951";"225814,52640";"5,01431009393212";"51,3403549298612"
"1";"16x16";"98";"215624,5488";"163249,45400";"5,29920165480457";"50,7760247519590"
"1";"16x16";"99";"214451,8158";"179185,42120";"5,28536709115572";"50,9194013501387"
"1";"16x16";"100";"213277,0702";"195121,54380";"5,27141907160340";"51,0627717659060"
"1";"16x16";"101";"212100,3985";"211057,92760";"5,25735780530792";"51,2061360149822"
"1";"16x16";"106";"231561,7592";"164421,16520";"5,52539152602636";"50,7845422117215"
"1";"16x16";"107";"230389,0946";"180359,07970";"5,51224699215595";"50,9279620118402"
"1";"16x16";"108";"229214,5900";"196297,06700";"5,49899563880393";"51,0713750211231"
"1";"16x16";"109";"228038,2197";"212235,42650";"5,48563617736171";"51,2147830099227"
"1";"16x16";"116";"245154,0628";"197472,40380";"5,72668159841441";"51,0795366491166"
"2";"4x4";"62";"26778,6522";"173341,28640";"2,61853072936546";"50,8574024156793"
"2";"4x4";"63";"26484,5197";"177317,63280";"2,61301973072284";"50,8930752015703"
"2";"4x4";"64";"26190,2674";"181294,01240";"2,60749863877887";"50,9287476301112"
"2";"4x4";"67";"25306,1010";"193223,12340";"2,59086480525840";"51,0357604362421"
"2";"4x4";"68";"25010,9728";"197199,52680";"2,58529748053529";"51,0714302228883"
"2";"4x4";"87";"31049,0235";"169658,72500";"2,68035401895972";"50,8251952554537"
"2";"4x4";"88";"30755,1724";"173635,30960";"2,67489764735330";"50,8608734547385"
"2";"4x4";"89";"30461,1089";"177611,82020";"2,66942999048687";"50,8965503324532"
"2";"4x4";"90";"30166,7266";"181588,35200";"2,66394947868311";"50,9322267073897"
"2";"4x4";"91";"29872,3252";"185564,92470";"2,65846034156813";"50,9679028035435"
"2";"4x4";"92";"29577,6044";"189541,52180";"2,65295828760111";"51,0035783957949"
"2";"4x4";"93";"29282,6640";"193518,15080";"2,64744470732056";"51,0392535572330"
"2";"4x4";"94";"28987,6099";"197494,71940";"2,64192111558192";"51,0749274656231"
"2";"4x4";"95";"28692,3357";"201471,32300";"2,63638593903078";"51,1106009412781"
"2";"4x4";"112";"35319,5515";"165975,77390";"2,74209499043695";"50,7929517835821"
"2";"4x4";"113";"35025,7858";"169952,48520";"2,73669037573009";"50,8286343119333"
"2";"4x4";"114";"34731,9029";"173929,22700";"2,73127587947925";"50,8643164953705"
"2";"4x4";"115";"34437,8025";"177905,99490";"2,72585005504944";"50,8999982597674"
"2";"4x4";"116";"34143,4841";"181882,79030";"2,72041286903372";"50,9356796027555"
"2";"4x4";"117";"33849,0540";"185859,52100";"2,71496583772825";"50,9713597021448"
"2";"4x4";"118";"33554,2992";"189836,37610";"2,70950584467616";"51,0070401999464"
"2";"4x4";"119";"33259,4320";"193813,16960";"2,70403594574195";"51,0427194522598"
"2";"4x4";"120";"32964,4523";"197789,90300";"2,69855611661068";"51,0783974578843"
"2";"4x4";"121";"32669,1533";"201766,66550";"2,69306335359627";"51,1140749618114"
"2";"4x4";"136";"39883,2114";"158315,48630";"2,80908863650278";"50,7249835803199"
"2";"4x4";"137";"39589,9388";"162292,41520";"2,80374950504855";"50,7606718553158"
"2";"4x4";"138";"39296,4504";"166269,36570";"2,79839920924474";"50,7963597195326"
"2";"4x4";"139";"39002,7522";"170246,23960";"2,79303783839210";"50,8320462767362"
"2";"4x4";"140";"38708,8315";"174223,23810";"2,78766512636031";"50,8677333179932"
"2";"4x4";"141";"38414,7003";"178200,16290";"2,78228127773731";"50,9034190485489"
"2";"4x4";"142";"38120,4525";"182177,12170";"2,77688757021247";"50,9391044396140"
"2";"4x4";"143";"37825,9875";"186154,10970";"2,77148255067482";"50,9747894139446"
"2";"4x4";"144";"37531,3052";"190131,12850";"2,76606619133649";"51,0104739710306"
"2";"4x4";"145";"37236,4114";"194108,07990";"2,76063857923781";"51,0461572146080"
"2";"4x4";"146";"36941,3999";"198085,07120";"2,75520099392593";"51,0818401124178"
"2";"4x4";"147";"36646,0701";"202062,09200";"2,74975055152207";"51,1175225169881"
"2";"4x4";"148";"36350,6282";"206039,05590";"2,74429019595945";"51,1532036772975"
"2";"4x4";"163";"43567,0750";"162585,84590";"2,86002296269481";"50,7640487902778"
"2";"4x4";"164";"43273,5532";"166562,95220";"2,85471444411047";"50,7997405790374"
"2";"4x4";"165";"42979,8163";"170540,08200";"2,84939480704677";"50,8354319633341"
"2";"4x4";"166";"42685,9642";"174517,24280";"2,84406544292716";"50,8711230141970"
"2";"4x4";"167";"42391,8965";"178494,43000";"2,83872490374557";"50,9068136570656"
"2";"4x4";"168";"42097,6192";"182471,54550";"2,83337327818306";"50,9425029965613"
"2";"4x4";"169";"41803,1258";"186448,69050";"2,82801041878668";"50,9781919261767"
"2";"4x4";"170";"41508,4160";"190425,86650";"2,82263629513771";"51,0138804444750"
"2";"4x4";"171";"41213,5960";"194402,98140";"2,81725242304831";"51,0495677288156"
"2";"4x4";"172";"40918,5528";"198380,23020";"2,81185710977677";"51,0852554957040"
"2";"4x4";"173";"40623,2988";"202357,41490";"2,80645056530282";"51,1209419531579"
"2";"4x4";"174";"40327,8273";"206334,63670";"2,80103263787629";"51,1566279944860"
"2";"4x4";"190";"47250,8597";"166856,53330";"2,91104062976951";"50,8030943512169"
"2";"4x4";"191";"46957,1844";"170833,92450";"2,90576417455459";"50,8387906104692"
"2";"4x4";"192";"46663,3010";"174811,24100";"2,90047676644482";"50,8744855731001"
"2";"4x4";"193";"46369,2031";"178788,58430";"2,89517826114228";"50,9101801354371"
"2";"4x4";"194";"46074,8965";"182765,85600";"2,88986874368589";"50,9458733993239"
"2";"4x4";"195";"45780,4687";"186743,26330";"2,88454937602517";"50,9815672278599"
"2";"4x4";"196";"45485,8319";"190720,60210";"2,87921894261423";"51,0172597562156"
"2";"4x4";"197";"45190,9794";"194697,97370";"2,87387729380673";"51,0529518787550"
"2";"4x4";"198";"44895,9111";"198675,37960";"2,86852440203071";"51,0886435940596"
"2";"4x4";"199";"44600,6328";"202652,72170";"2,86316035271230";"51,1243340066798"
"2";"4x4";"200";"44305,2383";"206630,10720";"2,85778642992352";"51,1600240822847"
"2";"4x4";"201";"44009,6271";"210607,53170";"2,85240117481020";"51,1957137481666"
"2";"4x4";"216";"51228,3701";"167150,10880";"2,96737770657766";"50,8064210244098"
"2";"4x4";"217";"50934,6627";"171127,65500";"2,96214315785443";"50,8421211656453"
"2";"4x4";"218";"50640,8420";"175105,23270";"2,95689903549204";"50,8778209847807"
"2";"4x4";"219";"50346,7140";"179082,73150";"2,95164258946518";"50,9135194416900"
"2";"4x4";"220";"50052,4723";"183060,26480";"2,94637651554386";"50,9492175739223"
"2";"4x4";"221";"49758,0164";"187037,82800";"2,94109936196520";"50,9849153081313"
"3";"4x4";"222";"49463,3525";"191015,32300";"2,93581121868151";"51,0206117488852"
"3";"4x4";"223";"49168,4678";"194992,95080";"2,93051182278597";"51,0563086855812"
"3";"4x4";"224";"48873,4746";"198970,51950";"2,92520280404081";"51,0920043982837"
"3";"4x4";"225";"48578,2662";"202948,12420";"2,91988259024873";"51,1276997083042"
"3";"4x4";"226";"48282,8487";"206925,66690";"2,91455127029869";"51,1633937211035"
"3";"4x4";"227";"47987,2156";"210903,24870";"2,90920869756562";"51,1990873292307"
"3";"4x4";"241";"55499,6115";"163466,00180";"3,02890733829273";"50,7740161999008"
"3";"4x4";"242";"55206,0780";"167443,77830";"3,02372549554668";"50,8097214829342"
"3";"4x4";"243";"54912,4387";"171421,48520";"3,01853429765484";"50,8454255542674"
"3";"4x4";"244";"54618,4871";"175399,21160";"3,01333076662666";"50,8811291663006"
"3";"4x4";"245";"54324,4293";"179376,87150";"3,00811782709043";"50,9168315650269"
"3";"4x4";"246";"54030,1525";"183354,65980";"3,00289380179540";"50,9525344689300"
"3";"4x4";"247";"53735,7689";"187332,38450";"2,99766031325423";"50,9882361561339"
"3";"4x4";"248";"53441,0719";"191310,13500";"2,99241437228639";"51,0239373811107"
"3";"4x4";"249";"53146,2676";"195287,82500";"2,98715891256580";"51,0596373876634"
"3";"4x4";"250";"52851,2433";"199265,64950";"2,98189225207412";"51,0953378947654"
"3";"4x4";"251";"52556,0112";"203243,41070";"2,97661459199698";"51,1310371118926"
"3";"4x4";"252";"52260,5647";"207221,20960";"2,97132578585661";"51,1667359307731"
"3";"4x4";"253";"51965,0099";"211198,95430";"2,96602735060773";"51,2024335286161"
"3";"4x4";"254";"51669,2402";"215176,74000";"2,96071771243285";"51,2381307281206"
"3";"4x4";"268";"59183,9959";"167737,34220";"3,08008416363939";"50,8129939250365"
"3";"4x4";"269";"58890,3249";"171715,20310";"3,07493492520439";"50,8487018297809"
"3";"4x4";"270";"58596,4365";"175693,18970";"3,06977473787047";"50,8844102491787"
"3";"4x4";"271";"58302,3427";"179671,10380";"3,06460379644712";"50,9201173888809"
"3";"4x4";"272";"58008,0434";"183648,94710";"3,05942207479776";"50,9558232493903"
"3";"4x4";"273";"57713,6259";"187626,92660";"3,05423073962552";"50,9915296902771"
"3";"4x4";"274";"57419,0023";"191604,83830";"3,04902856750541";"51,0272348493455"
"3";"4x4";"275";"57124,1662";"195582,78340";"3,04381541686769";"51,0629396203059"
"3";"4x4";"276";"56829,1173";"199560,76360";"3,03859125780590";"51,0986440035316"
"3";"4x4";"277";"56533,9616";"203538,68660";"3,03335760289186";"51,1343471717567"
"3";"4x4";"278";"56238,5926";"207516,64780";"3,02811288349863";"51,1700499504302"
"3";"4x4";"279";"55943,0100";"211494,64850";"3,02285706953859";"51,2057523362893"
"3";"4x4";"280";"55647,2135";"215472,69050";"3,01759013069653";"51,2414543305501"
"3";"4x4";"294";"63162,1176";"168030,90010";"3,13645353348049";"50,8162392351029"
"3";"4x4";"295";"62868,4089";"172009,01440";"3,13134616900299";"50,8519518462826"
"3";"4x4";"296";"62574,4899";"175987,15470";"3,12622804341157";"50,8876640808892"
"3";"4x4";"297";"62280,4667";"179965,22890";"3,12110066291812";"50,9233751123567"
"3";"4x4";"298";"61986,1326";"183943,32610";"3,11596104362567";"50,9590856956108"
"3";"4x4";"299";"61691,6876";"187921,46010";"3,11081200265585";"50,9947959701296"
"3";"4x4";"300";"61397,1377";"191899,53250";"3,10565362776308";"51,0305050378014"
"3";"4x4";"301";"61102,2761";"195877,63260";"3,10048292629673";"51,0662136548819"
"3";"4x4";"302";"60807,3028";"199855,77390";"3,09530272164202";"51,1019219584818"
"3";"4x4";"303";"60512,1175";"203833,95210";"3,09011156014572";"51,1376298797628"
"3";"4x4";"304";"60216,7198";"207812,16860";"3,08490941054870";"51,1733374163686"
"3";"4x4";"305";"59921,1158";"211790,32510";"3,07969635924263";"51,2090436709309"
"3";"4x4";"306";"59625,3991";"215768,52910";"3,07447369480037";"51,2447496093508"
"3";"4x4";"307";"59329,4755";"219746,67630";"3,06924007134031";"51,2804542647659"
"3";"4x4";"319";"67433,8679";"164346,30290";"3,19788671189579";"50,7837414625840"
"3";"4x4";"320";"67140,3368";"168324,54560";"3,19283201287110";"50,8194582296042"
"3";"4x4";"321";"66846,5967";"172302,81290";"3,18776665842135";"50,8551746261915"
"3";"4x4";"322";"66552,7474";"176281,11260";"3,18269204069816";"50,8908907220138"
"3";"4x4";"323";"66258,6949";"180259,34030";"3,17760682547725";"50,9266055505680"
"3";"4x4";"324";"65964,4263";"184237,69710";"3,17251075912402";"50,9623209027376"
"3";"4x4";"325";"65669,9540";"188215,98490";"3,16740403875157";"50,9980349849696"
"3";"4x4";"326";"65375,3778";"192194,21150";"3,16228806100191";"51,0337478671670"
"3";"4x4";"327";"65080,5848";"196172,57180";"3,15716114903996";"51,0694612698847"
"3";"4x4";"328";"64785,5872";"200150,86780";"3,15202349793236";"51,1051734004904"
"3";"4x4";"329";"64490,3786";"204129,20070";"3,14687496808061";"51,1408851527613"
"3";"4x4";"330";"64195,0589";"208107,57830";"3,14171696096657";"51,1765965967605"
"3";"4x4";"331";"63899,5275";"212085,99600";"3,13654801638047";"51,2123076614534"
"3";"4x4";"332";"63603,7906";"216064,35550";"3,13136822134700";"51,2480174494459"
"3";"4x4";"333";"63307,8417";"220042,75820";"3,12617743368351";"51,2837268561774"
"3";"4x4";"334";"63011,7867";"224021,11190";"3,12097716899479";"51,3194350541319"
"3";"4x4";"345";"71412,3293";"164639,69000";"3,25423391898802";"50,7869286524646"
"3";"4x4";"346";"71118,7660";"168618,08500";"3,24922117939858";"50,8226491752202"
"3";"4x4";"347";"70825,0885";"172596,61070";"3,24419917032858";"50,8583702978575"
"3";"4x4";"348";"70531,2091";"176575,06320";"3,23916666796604";"50,8940901610502"
"3";"4x4";"349";"70237,1211";"180553,54360";"3,23412353136073";"50,9298096578648"
"4";"4x4";"350";"69942,9308";"184531,95990";"3,22907126930958";"50,9655279612686"
"4";"4x4";"351";"69648,4251";"188510,50100";"3,22400678421816";"51,0012467250186"
"4";"4x4";"352";"69353,8165";"192488,98100";"3,21893311808176";"51,0369642927881"
"4";"4x4";"353";"69059,1047";"196467,40141";"3,21385024548653";"51,0726806635146"
"4";"4x4";"354";"68764,0769";"200445,95130";"3,20875506524185";"51,1083974920299"
"4";"4x4";"355";"68468,9453";"204424,44460";"3,20365062240163";"51,1441131208541"
"4";"4x4";"356";"68173,6035";"208402,97670";"3,19853535303123";"51,1798283776055"
"4";"4x4";"357";"67878,0512";"212381,54920";"3,19340922754448";"51,2155432617477"
"4";"4x4";"358";"67582,2881";"216360,16340";"3,18827221632653";"51,2512577700336"
"4";"4x4";"359";"67286,4202";"220338,72740";"3,18312583445104";"51,2869710768597"
"4";"4x4";"360";"66990,3411";"224317,33630";"3,17796851261074";"51,3226840068726"
"4";"4x4";"370";"75684,2890";"160954,44230";"3,31555058471344";"50,7543631295338"
"4";"4x4";"371";"75390,8942";"164933,06520";"3,31059019486666";"50,7900886362891"
"4";"4x4";"372";"75097,3927";"168911,71780";"3,30562074895315";"50,8258138537856"
"4";"4x4";"373";"74803,6842";"172890,39560";"3,30064080270650";"50,8615387140575"
"4";"4x4";"374";"74509,8749";"176869,00640";"3,29565186050637";"50,8972623874104"
"4";"4x4";"375";"74215,7579";"180847,63930";"3,29065094072064";"50,9329856331803"
"4";"4x4";"376";"73921,5334";"184826,30810";"3,28564086290377";"50,9687085866857"
"4";"4x4";"377";"73627,1008";"188805,00810";"3,28062017392497";"51,0044311778329"
"4";"4x4";"378";"73332,4663";"192783,64120";"3,27558895842561";"51,0401525109183"
"4";"4x4";"379";"73037,7234";"196762,31480";"3,27054850388441";"51,0758735488972"
"4";"4x4";"380";"72742,7717";"200741,02430";"3,26549735649286";"51,1115942223805"
"4";"4x4";"381";"72447,6173";"204719,67140";"3,26043559978574";"51,1473136338619"
"4";"4x4";"382";"72152,3475";"208698,46340";"3,25536441360938";"51,1830336434080"
"4";"4x4";"383";"71856,7743";"212677,19010";"3,25028113074223";"51,2187523216997"
"4";"4x4";"384";"71561,0915";"216655,96490";"3,24518847465088";"51,2544706992212"
"4";"4x4";"385";"71265,2049";"220634,68350";"3,24008509622336";"51,2901878110456"
"4";"4x4";"386";"70969,1080";"224613,44730";"3,23497085555471";"51,3259045527060"
"4";"4x4";"396";"79663,0904";"161247,66030";"3,37187535192933";"50,7574922619465"
"4";"4x4";"397";"79369,7565";"165226,54010";"3,36695820461835";"50,7932224331860"
"4";"4x4";"398";"79076,2232";"169205,34410";"3,36203077028786";"50,8289513586569"
"4";"4x4";"399";"78782,5840";"173184,17950";"3,35709433302891";"50,8646799986970"
"4";"4x4";"400";"78488,6385";"177163,03570";"3,35214602577513";"50,9004082188185"
"4";"4x4";"401";"78194,5928";"181141,82670";"3,34718877001173";"50,9361352565573"
"4";"4x4";"402";"77900,3405";"185120,64760";"3,34222101211123";"50,9718619389440"
"4";"4x4";"403";"77605,9812";"189099,50620";"3,33724414544413";"51,0075883337376"
"4";"4x4";"404";"77311,3209";"193078,29190";"3,33225540512172";"51,0433134079150"
"4";"4x4";"405";"77016,5470";"197057,21810";"3,32725739543050";"51,0790390881847"
"4";"4x4";"406";"76721,6717";"201036,08670";"3,32225030881158";"51,1147635809106"
"4";"4x4";"407";"76426,4884";"205014,98690";"3,31723115424011";"51,1504876469135"
"4";"4x4";"408";"76131,2032";"208993,83260";"3,31220286895405";"51,1862105236788"
"4";"4x4";"409";"75835,7094";"212972,71910";"3,30716388558226";"51,2219330393818"
"4";"4x4";"410";"75540,0070";"216951,64780";"3,30211417916594";"51,2576551917336"
"4";"4x4";"411";"75244,1956";"220930,62650";"3,29705515101456";"51,2933770488612"
"4";"4x4";"412";"74948,0750";"224909,64450";"3,29198390990107";"51,3290984738089"
"4";"4x4";"422";"83642,0889";"161540,97240";"3,42821034757465";"50,7605951550063"
"4";"4x4";"423";"83348,7286";"165519,90310";"3,42333526642042";"50,7963281082231"
"4";"4x4";"424";"83055,2574";"169498,96370";"3,41845117887014";"50,8320616784759"
"4";"4x4";"425";"82761,4875";"173477,94400";"3,41355543483064";"50,8677939400514"
"4";"4x4";"426";"82467,6124";"177456,95760";"3,40865073776805";"50,9035259216634"
"4";"4x4";"427";"82173,6382";"181435,90610";"3,40373717213932";"50,9392567249851"
"4";"4x4";"428";"81879,3520";"185414,97850";"3,39881165171692";"50,9749880093054"
"4";"4x4";"429";"81584,9662";"189393,98900";"3,39387720982018";"51,0107181146564"
"4";"4x4";"430";"81290,3742";"193373,03270";"3,38893228838290";"51,0464478686159"
"4";"4x4";"431";"80995,6820";"197352,01750";"3,38397839333835";"51,0821764412138"
"4";"4x4";"432";"80700,6769";"201331,13230";"3,37901243093149";"51,1179054902195"
"4";"4x4";"433";"80405,5711";"205310,19140";"3,37403744130912";"51,1536333570802"
"4";"4x4";"434";"80110,2581";"209289,28990";"3,36905186244670";"51,1893608690352"
"4";"4x4";"435";"79814,7440";"213268,32950";"3,36405577627773";"51,2250871284988"
"4";"4x4";"436";"79519,1222";"217247,41780";"3,35905047578952";"51,2608130991125"
"4";"4x4";"437";"79223,2924";"221226,55010";"3,35403450277590";"51,2965387116265"
"4";"4x4";"438";"78927,2544";"225205,72800";"3,34900782938819";"51,3322639655048"
"4";"4x4";"439";"78631,1080";"229184,95920";"3,34397186219899";"51,3679889274133"
"4";"4x4";"448";"87621,1970";"161834,17290";"3,48455430645476";"50,7636699409879"
"4";"4x4";"449";"87327,8980";"165813,35950";"3,47972251975127";"50,7994075086599"
"4";"4x4";"450";"87034,3953";"169792,57050";"3,47488049303188";"50,8351447380942"
"4";"4x4";"451";"86740,6950";"173771,70740";"3,47002830648881";"50,8708807298451"
"4";"4x4";"452";"86446,7904";"177750,87170";"3,46516582437923";"50,9066163808486"
"5";"4x4";"453";"86152,7815";"181730,07090";"3,46029444456494";"50,9423517547707"
"5";"4x4";"454";"85858,5680";"185709,30060";"3,45541271933714";"50,9780867864046"
"5";"4x4";"455";"85564,1557";"189688,46240";"3,45052072495163";"51,0138205771748"
"5";"4x4";"456";"85269,5383";"193667,65770";"3,44561833032729";"51,0495540230550"
"5";"4x4";"457";"84974,8156";"197646,89410";"3,44070693443716";"51,0852871887687"
"5";"4x4";"458";"84679,8934";"201626,06730";"3,43578518994308";"51,1210191116079"
"5";"4x4";"459";"84384,8591";"205605,38450";"3,43085428509962";"51,1567516490112"
"5";"4x4";"460";"84089,5249";"209584,63540";"3,42591155048653";"51,1924828747316"
"5";"4x4";"461";"83794,0905";"213563,83380";"3,42095981520704";"51,2282129207235"
"5";"4x4";"474";"91600,6023";"162127,47330";"3,54090978758189";"50,7667185323570"
"5";"4x4";"475";"91307,1709";"166106,80350";"3,53611859091884";"50,8024596647176"
"5";"4x4";"476";"91013,7370";"170086,17030";"3,53132006904096";"50,8382005923781"
"5";"4x4";"477";"90720,0063";"174065,45730";"3,52651004289363";"50,8739402246908"
"5";"4x4";"478";"90426,1725";"178044,77790";"3,52169122201605";"50,9096795859792"
"5";"4x4";"479";"90132,1354";"182024,12750";"3,51686216133359";"50,9454186100132"
"5";"4x4";"480";"89837,8945";"186003,50790";"3,51202282997536";"50,9811572981774"
"5";"4x4";"481";"89543,5499";"189982,92640";"3,50717462960851";"51,0168957117630"
"5";"4x4";"482";"89248,9073";"193962,27280";"3,50231478729512";"51,0526328252968"
"5";"4x4";"483";"88954,2604";"197941,66660";"3,49744744820848";"51,0883697289130"
"5";"4x4";"484";"88659,3088";"201921,09100";"3,49256830738199";"51,1241062253281"
"5";"4x4";"485";"88364,2524";"205900,55990";"3,48768019260982";"51,1598424457952"
"5";"4x4";"486";"88068,9971";"209879,96890";"3,48278175494392";"51,1955774272526"
"5";"4x4";"487";"87773,5364";"213859,41930";"3,47787286042782";"51,2313120646690"
"5";"4x4";"500";"95580,1172";"162420,66190";"3,59727410344941";"50,7697389973154"
"5";"4x4";"501";"95286,7475";"166400,24700";"3,59252625450110";"50,8054846948164"
"5";"4x4";"502";"94993,1885";"170379,65720";"3,58776852481472";"50,8412282710938"
"5";"4x4";"503";"94699,5215";"174359,19960";"3,58300200131079";"50,8769724797567"
"5";"4x4";"504";"94405,6524";"178338,76970";"3,57822534142650";"50,9127163578952"
"5";"4x4";"505";"94111,6872";"182318,27540";"3,57344004429241";"50,9484590731211"
"5";"4x4";"506";"93817,4193";"186297,80580";"3,56864313468883";"50,9842013918045"
"5";"4x4";"507";"93523,0486";"190277,37470";"3,56383743265913";"51,0199434425277"
"5";"4x4";"508";"93228,4748";"194256,97750";"3,55902148824034";"51,0556851595311"
"5";"4x4";"509";"92933,8039";"198236,52210";"3,55419680522339";"51,0914257106621"
"5";"4x4";"510";"92638,9294";"202216,10370";"3,54936182755343";"51,1271659264699"
"5";"4x4";"511";"92343,8510";"206195,72380";"3,54451652700627";"51,1629058056055"
"5";"4x4";"512";"92048,5747";"210175,28410";"3,53966098131964";"51,1986444503448"
"5";"4x4";"513";"91753,1941";"214154,89220";"3,53479648988355";"51,2343828224355"
"5";"4x4";"514";"91457,5089";"218134,53740";"3,52992016395091";"51,2701207907217"
"5";"4x4";"526";"99559,7292";"162713,93800";"3,65364698283187";"50,7727331189111"
"5";"4x4";"527";"99266,4337";"166693,57800";"3,64894270937583";"50,8084815638669"
"5";"4x4";"528";"98972,9314";"170673,34270";"3,64422832842175";"50,8442305827942"
"5";"4x4";"529";"98679,2345";"174653,03400";"3,63950401756524";"50,8799783813198"
"5";"4x4";"530";"98385,3426";"178632,65350";"3,63476974844925";"50,9157249591272"
"5";"4x4";"531";"98091,3432";"182612,40840";"3,63002671439159";"50,9514721718374"
"5";"4x4";"532";"97797,1485";"186592,09460";"3,62527367370900";"50,9872181623641"
"5";"4x4";"533";"97502,7519";"190571,81330";"3,62051049513444";"51,0229638250554"
"5";"4x4";"534";"97208,2532";"194551,57230";"3,61573857770448";"51,0587092243560"
"5";"4x4";"535";"96913,5585";"198531,26710";"3,61095657620552";"51,0944533977810"
"5";"4x4";"536";"96618,6549";"202511,09890";"3,60616425395033";"51,1301981378371"
"5";"4x4";"537";"96323,5547";"206490,86970";"3,60136179196416";"51,1659416511809"
"5";"4x4";"538";"96028,3578";"210470,58710";"3,59655059525496";"51,2016840006919"
"5";"4x4";"539";"95732,9512";"214450,44610";"3,59172899684376";"51,2374269137813"
"5";"4x4";"540";"95437,3474";"218430,24870";"3,58689718139012";"51,2731685971817"
"5";"4x4";"552";"103539,6508";"163007,11410";"3,71003140147439";"50,7756992214792"
"5";"4x4";"553";"103246,3173";"166987,00200";"3,70536910817040";"50,8114521188028"
"5";"4x4";"554";"102952,7842";"170966,91490";"3,70069688597113";"50,8472046980131"
"5";"4x4";"555";"102659,0574";"174946,75480";"3,69601480862103";"50,8829560639797"
"5";"4x4";"556";"102365,2306";"178926,62880";"3,69132417242055";"50,9187071724395"
"5";"4x4";"557";"102071,2035";"182906,53260";"3,68662353090087";"50,9544579619260"
